"Time","Fit_values"
3.9,0.000613065101967375
3.91666666666667,0.000600705415496124
3.93333333333333,0.00058865881550104
3.95,0.000576916334199411
3.96666666666667,0.000565469271140297
3.98333333333333,0.0005543091846195
4,0.00054342788338608
4.01666666666667,0.000532817418630357
4.03333333333333,0.000522470076243715
4.05,0.000512378369340805
4.06666666666667,0.000502535031035136
4.08333333333333,0.000492933007459308
4.1,0.000483565451021531
4.11666666666667,0.000474425713890257
4.13333333333333,0.00046550734169914
4.15,0.000456804067464766
4.16666666666667,0.000448309805709844
4.18333333333333,0.000440018646784872
4.2,0.000431924851381434
4.21666666666667,0.000424022845230646
4.23333333333333,0.000416307213980376
4.25,0.000408772698245171
4.26666666666667,0.000401414188822995
4.28333333333333,0.00039422672207309
4.3,0.000387205475449486
4.31666666666667,0.000380345763184846
4.33333333333333,0.00037364303211956
4.35,0.000367092857671115
4.36666666666667,0.000360690939939003
4.38333333333333,0.000354433099940552
4.4,0.000348315275973232
4.41666666666667,0.000342333520099149
4.43333333333333,0.000336483994747571
4.45,0.000330762969431492
4.46666666666667,0.000325166817574354
4.48333333333333,0.000319692013443193
4.5,0.000314335129184606
4.51666666666667,0.000309092831960035
4.53333333333333,0.000303961881177014
4.55,0.000298939125813108
4.56666666666667,0.000294021501829412
4.58333333333333,0.000289206029670554
4.6,0.000284489811848271
4.61666666666667,0.000279870030605726
4.63333333333333,0.000275343945659801
4.65,0.000270908892018737
4.66666666666667,0.000266562277872536
4.68333333333333,0.00026230158255365
4.7,0.000258124354565591
4.71666666666667,0.000254028209677079
4.73333333333333,0.000250010829079568
4.75,0.000246069957605918
4.76666666666667,0.000242203402008168
4.78333333333333,0.000238409029292336
4.8,0.000234684765108346
4.81666666666667,0.000231028592193129
4.83333333333333,0.000227438548865111
4.85,0.000223912727568298
4.86666666666667,0.000220449273464228
4.88333333333333,0.000217046383070169
4.9,0.000213702302941926
4.91666666666667,0.000210415328399711
4.93333333333333,0.000207183802295583
4.95,0.000204006113820995
4.96666666666667,0.000200880697353043
4.98333333333333,0.000197806031338045
5,0.000194780637211145
5.01666666666667,0.000191803189471795
5.03333333333333,0.000188872838105155
5.05,0.000185988857235048
5.06666666666667,0.000183150531344728
5.08333333333333,0.000180357155145223
5.1,0.000177608033445085
5.11666666666667,0.000174902481021547
5.13333333333333,0.000172239822493079
5.15,0.000169619392193326
5.16666666666667,0.000167040534046419
5.18333333333333,0.000164502601443648
5.2,0.000162004957121484
5.21666666666667,0.000159546973040957
5.23333333333333,0.000157128030268338
5.25,0.000154747518857166
5.26666666666667,0.000152404837731566
5.28333333333333,0.000150099394570875
5.3,0.000147830605695547
5.31666666666667,0.000145597895954343
5.33333333333333,0.000143400698612778
5.35,0.000141238455242826
5.36666666666667,0.000139110615613874
5.38333333333333,0.000137016637584897
5.4,0.000134955986997868
5.41666666666667,0.000132928137572374
5.43333333333333,0.000130932570801432
5.45,0.000128968775848499
5.46666666666667,0.000127036249445658
5.48333333333333,0.000125134495792981
5.5,0.00012326302645904
5.51666666666667,0.000121421360282573
5.53333333333333,0.000119609023275292
5.55,0.000117825548525807
5.56666666666667,0.000116070476104675
5.58333333333333,0.000114343352970558
5.6,0.00011264373287747
5.61666666666667,0.000110971176283114
5.63333333333333,0.000109325250258296
5.65,0.000107705528397403
5.66666666666667,0.000106111590729934
5.68333333333333,0.000104543023633085
5.7,0.000102999419745358
5.71666666666667,0.000101480377881201
5.73333333333333,9.99855029466715e-05
5.75,9.85144058560849e-05
5.76666666666667,9.70667034496793e-05
5.78333333333333,9.56420184122576e-05
5.8,9.42399791927998e-05
5.81666666666667,9.2860219925053e-05
5.83333333333333,9.150238034907e-05
5.85,9.01661057336981e-05
5.86666666666667,8.8851046800004e-05
5.88333333333333,8.75568596456282e-05
5.9,8.62832056700559e-05
5.91666666666667,8.50297515008009e-05
5.93333333333333,8.37961689204827e-05
5.95,8.25821347948026e-05
5.96666666666667,8.1387331001393e-05
5.98333333333333,8.02114443595465e-05
6,7.90541665608019e-05
6.01666666666667,7.79151941003875e-05
6.03333333333333,7.67942282095109e-05
6.05,7.56909747884791e-05
6.06666666666667,7.46051443406563e-05
6.08333333333333,7.35364519072296e-05
6.1,7.24846170027915e-05
6.11666666666667,7.14493635517224e-05
6.13333333333333,7.04304198253637e-05
6.15,6.94275183799799e-05
6.16666666666667,6.84403959954895e-05
6.18333333333333,6.74687936149714e-05
6.2,6.65124562849254e-05
6.21666666666667,6.55711330962834e-05
6.23333333333333,6.46445771261666e-05
6.25,6.37325453803761e-05
6.26666666666667,6.28347987366082e-05
6.28333333333333,6.19511018883905e-05
6.3,6.10812232897297e-05
6.31666666666667,6.02249351004593e-05
6.33333333333333,5.9382013132284e-05
6.35,5.85522367955126e-05
6.36666666666667,5.773538904647e-05
6.38333333333333,5.69312563355806e-05
6.4,5.61396285561176e-05
6.41666666666667,5.53602989936103e-05
6.43333333333333,5.45930642758991e-05
6.45,5.38377243238368e-05
6.46666666666667,5.30940823026206e-05
6.48333333333333,5.23619445737582e-05
6.5,5.16411206476512e-05
6.51666666666667,5.09314231367945e-05
6.53333333333333,5.02326677095811e-05
6.55,4.95446730447114e-05
6.56666666666667,4.88672607861929e-05
6.58333333333333,4.82002554989269e-05
6.6,4.75434846248777e-05
6.61666666666667,4.68967784398137e-05
6.63333333333333,4.62599700106169e-05
6.65,4.56328951531514e-05
6.66666666666667,4.50153923906893e-05
6.68333333333333,4.44073029128806e-05
6.7,4.38084705352685e-05
6.71666666666667,4.32187416593383e-05
6.73333333333333,4.26379652330955e-05
6.75,4.20659927121688e-05
6.76666666666667,4.15026780214294e-05
6.78333333333333,4.09478775171204e-05
6.8,4.04014499494961e-05
6.81666666666667,3.98632564259541e-05
6.83333333333333,3.9333160374669e-05
6.85,3.88110275087087e-05
6.86666666666667,3.82967257906356e-05
6.88333333333333,3.77901253975843e-05
6.9,3.72910986868127e-05
6.91666666666667,3.67995201617156e-05
6.93333333333333,3.63152664383027e-05
6.95,3.58382162121296e-05
6.96666666666667,3.53682502256802e-05
6.98333333333333,3.49052512361938e-05
7,3.44491039839308e-05
7.01666666666667,3.39996951608762e-05
7.03333333333333,3.35569133798678e-05
7.05,3.31206491441548e-05
7.06666666666667,3.26907948173707e-05
7.08333333333333,3.22672445939263e-05
7.1,3.18498944698069e-05
7.11666666666667,3.14386422137809e-05
7.13333333333333,3.10333873390043e-05
7.15,3.06340310750225e-05
7.16666666666667,3.02404763401648e-05
7.18333333333333,2.98526277143237e-05
7.2,2.94703914121171e-05
7.21666666666667,2.90936752564281e-05
7.23333333333333,2.87223886523184e-05
7.25,2.83564425613106e-05
7.26666666666667,2.79957494760345e-05
7.28333333333333,2.76402233952349e-05
7.3,2.72897797991336e-05
7.31666666666667,2.69443356251459e-05
7.33333333333333,2.66038092439418e-05
7.35,2.62681204358543e-05
7.36666666666667,2.59371903676241e-05
7.38333333333333,2.56109415694819e-05
7.4,2.52892979125619e-05
7.41666666666667,2.49721845866431e-05
7.43333333333333,2.46595280782126e-05
7.45,2.43512561488529e-05
7.46666666666667,2.40472978139406e-05
7.48333333333333,2.37475833216615e-05
7.5,2.34520441323311e-05
7.51666666666667,2.31606128980228e-05
7.53333333333333,2.28732234424957e-05
7.55,2.25898107414204e-05
7.56666666666667,2.23103109028989e-05
7.58333333333333,2.20346611482758e-05
7.6,2.17627997932353e-05
7.61666666666667,2.14946662291824e-05
7.63333333333333,2.12302009049045e-05
7.65,2.0969345308509e-05
7.66666666666667,2.07120419496344e-05
7.68333333333333,2.04582343419318e-05
7.7,2.02078669858125e-05
7.71666666666667,1.996088535146e-05
7.73333333333333,1.97172358620996e-05
7.75,1.94768658775281e-05
7.76666666666667,1.92397236778959e-05
7.78333333333333,1.90057584477378e-05
7.8,1.87749202602541e-05
7.81666666666667,1.85471600618351e-05
7.83333333333333,1.83224296568256e-05
7.85,1.81006816925289e-05
7.86666666666667,1.78818696444457e-05
7.88333333333333,1.76659478017453e-05
7.9,1.7452871252965e-05
7.91666666666667,1.72425958719378e-05
7.93333333333333,1.70350783039415e-05
7.95,1.68302759520698e-05
7.96666666666667,1.66281469638199e-05
7.98333333333333,1.64286502178963e-05
8,1.62317453112248e-05
8.01666666666667,1.6037392546178e-05
8.03333333333333,1.58455529180056e-05
8.05,1.56561881024691e-05
8.06666666666667,1.5469260443678e-05
8.08333333333333,1.52847329421238e-05
8.1,1.51025692429103e-05
8.11666666666667,1.49227336241768e-05
8.13333333333333,1.47451909857119e-05
8.15,1.45699068377557e-05
8.16666666666667,1.4396847289987e-05
8.18333333333333,1.42259790406932e-05
8.2,1.40572693661218e-05
8.21666666666667,1.38906861100086e-05
8.23333333333333,1.37261976732822e-05
8.25,1.35637730039409e-05
8.26666666666667,1.34033815871012e-05
8.28333333333333,1.32449934352135e-05
8.3,1.30885790784451e-05
8.31666666666667,1.29341095552249e-05
8.33333333333333,1.27815564029514e-05
8.35,1.26308922573588e-05
8.36666666666667,1.24820926126634e-05
8.38333333333333,1.23351338907671e-05
8.4,1.21899928145561e-05
8.41666666666667,1.20466464040876e-05
8.43333333333333,1.19050719728246e-05
8.45,1.17652471239153e-05
8.46666666666667,1.16271497465203e-05
8.48333333333333,1.14907580121826e-05
8.5,1.13560503712445e-05
8.51666666666667,1.12230055493072e-05
8.53333333333333,1.10916025437342e-05
8.55,1.09618206201991e-05
8.56666666666667,1.08336393092744e-05
8.58333333333333,1.07070384030634e-05
8.6,1.05819979518732e-05
8.61666666666667,1.045849826093e-05
8.63333333333333,1.03365198871334e-05
8.65,1.02160436358522e-05
8.66666666666667,1.009705055776e-05
8.68333333333333,9.97952194570905e-06
8.7,9.86343933164382e-06
8.71666666666667,9.74878448355268e-06
8.73333333333333,9.63553940245764e-06
8.75,9.52368631944108e-06
8.76666666666667,9.41320769271038e-06
8.78333333333333,9.30408620469801e-06
8.8,9.19630475919918e-06
8.81666666666667,9.08984647854388e-06
8.83333333333333,8.98469470080495e-06
8.85,8.88083297704135e-06
8.86666666666667,8.77824506857503e-06
8.88333333333333,8.67691494430262e-06
8.9,8.57682677804051e-06
8.91666666666667,8.47796494590321e-06
8.93333333333333,8.38031402371465e-06
8.95,8.28385878445196e-06
8.96666666666667,8.1885841957212e-06
8.98333333333333,8.09447541726521e-06
9,8.00151779850209e-06
9.01666666666667,7.90969687609551e-06
9.03333333333333,7.81899837155499e-06
9.05,7.72940818886654e-06
9.06666666666667,7.6409124121533e-06
9.08333333333333,7.55349730336547e-06
9.1,7.46714929999974e-06
9.11666666666667,7.38185501284702e-06
9.13333333333333,7.29760122376901e-06
9.15,7.21437488350283e-06
9.16666666666667,7.13216310949305e-06
9.18333333333333,7.05095318375183e-06
9.2,6.97073255074531e-06
9.21666666666667,6.89148881530764e-06
9.23333333333333,6.81320974058078e-06
9.25,6.73588324598047e-06
9.26666666666667,6.65949740518884e-06
9.28333333333333,6.58404044417112e-06
9.3,6.50950073921878e-06
9.31666666666667,6.43586681501688e-06
9.33333333333333,6.36312734273604e-06
9.35,6.29127113814902e-06
9.36666666666667,6.22028715977079e-06
9.38333333333333,6.15016450702266e-06
9.4,6.08089241841956e-06
9.41666666666667,6.0124602697806e-06
9.43333333333333,5.94485757246245e-06
9.45,5.87807397161476e-06
9.46666666666667,5.81209924445871e-06
9.48333333333333,5.74692329858692e-06
9.5,5.68253617028496e-06
9.51666666666667,5.61892802287504e-06
9.53333333333333,5.55608914508e-06
9.55,5.49400994940875e-06
9.56666666666667,5.43268097056243e-06
9.58333333333333,5.37209286386045e-06
9.6,5.3122364036873e-06
9.61666666666667,5.25310248195888e-06
9.63333333333333,5.19468210660841e-06
9.65,5.13696640009229e-06
9.66666666666667,5.07994659791428e-06
9.68333333333333,5.02361404716951e-06
9.7,4.96796020510655e-06
9.71666666666667,4.91297663770797e-06
9.73333333333333,4.85865501828979e-06
9.75,4.80498712611772e-06
9.76666666666667,4.75196484504277e-06
9.78333333333333,4.69958016215272e-06
9.8,4.64782516644223e-06
9.81666666666667,4.59669204749945e-06
9.83333333333333,4.54617309420963e-06
9.85,4.49626069347548e-06
9.86666666666667,4.44694732895401e-06
9.88333333333333,4.39822557980946e-06
9.9,4.35008811948272e-06
9.91666666666667,4.30252771447608e-06
9.93333333333333,4.25553722315407e-06
9.95,4.2091095945596e-06
9.96666666666667,4.16323786724525e-06
9.98333333333333,4.11791516811997e-06
10,4.07313471131029e-06
10.0166666666667,4.02888979703657e-06
10.0333333333333,3.98517381050358e-06
10.05,3.94198022080525e-06
10.0666666666667,3.89930257984418e-06
10.0833333333333,3.85713452126409e-06
10.1,3.81546975939737e-06
10.1166666666667,3.77430208822501e-06
10.1333333333333,3.73362538035083e-06
10.15,3.69343358598849e-06
10.1666666666667,3.65372073196196e-06
10.1833333333333,3.61448092071859e-06
10.2,3.57570832935529e-06
10.2166666666667,3.53739720865702e-06
10.2333333333333,3.49954188214793e-06
10.25,3.46213674515476e-06
10.2666666666667,3.42517626388216e-06
10.2833333333333,3.3886549745005e-06
10.3,3.35256748224485e-06
10.3166666666667,3.31690846052611e-06
10.3333333333333,3.28167265005352e-06
10.35,3.24685485796859e-06
10.3666666666667,3.21244995699008e-06
10.3833333333333,3.17845288457026e-06
10.4,3.14485864206217e-06
10.4166666666667,3.11166229389746e-06
10.4333333333333,3.07885896677501e-06
10.45,3.04644384886014e-06
10.4666666666667,3.01441218899419e-06
10.4833333333333,2.98275929591422e-06
10.5,2.95148053748298e-06
