"Protein_ID","XLA_Gene","Human_Gene","kD","HL_Hrs","Estimate","T9_kD","T10_kD","deltaBIC","T0_L","N2","N4","N6","N8","N10","N11","T0_H","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10","O11","mClass","Number_Pep_Fits"
"XBmRNA5388|XBXL10_1g3000"," chd1.L","CHD1",6.13572434099215e-05,146.95,"interval",4.31351554582206e-05,7.95793313616223e-05,-1.52977938082366,0.645236228321562,0.644469144753884,0.696332304957848,0.810823347305475,1.03257173757089,1.5451882011983,1.62537903589204,1.06923865697625,0.962045748057211,1.14310182184832,1.08797450200012,1.0262502929606,0.990944187762084,1.01059425953311,0.927139233152023,0.99837620436594,0.971900196554907,0.957016233552307,0.855418663237129,"Flat",14
"XBmRNA18841|XBXL10_1g10080"," sf3a3.S","SF3A3",6.1347151271745e-05,146.95,"interval",6.04668167817298e-05,6.22274857617602e-05,10.2764465123506,0.74024720854083,0.780801479438067,0.892907402386523,0.944360162258016,1.1060320231531,1.2546913540802,1.28096037014326,1.04675626957152,1.06239518592898,1.07298530486493,1.02195071491852,1.08072218666888,1.07633859428731,0.962488890088755,0.93944531457454,0.98305696102037,0.976849752317596,0.889544584333478,0.887466241425116,"Deg",23
"XBmRNA73011|XBXL10_1g38691"," vps72.S","VPS72",6.13226126653626e-05,146.95,"interval",3.69757858873025e-05,8.56694394434227e-05,1.204865391565,0.690228026572289,0.727670362921814,0.72366525434676,0.89771725177676,0.905012916176632,1.43177595305045,1.62393023515529,1.11053917866309,1.03986205182781,1.11674774391471,0.975323156487727,1.00336267023004,1.06325998443847,1.08084744145307,0.912449900808106,0.946513202142896,0.952928336697936,0.935974169148379,0.862192164187772,"Flat",2
"XBmRNA20340|XBXL10_1g10810"," senp1.S","SENP1",6.1292476036802e-05,146.95,"point",NA,6.1292476036802e-05,-11.0257265832581,0.934940399036349,0.765832010126398,0.811232373848848,0.948229658705964,0.807560579162739,1.13688626317308,1.59531871594662,1.07506611839636,0.997469258662268,1.00752892528945,0.817541206275812,1.10383955899308,1.34408628209631,0.787754816795711,0.776608504392779,1.02509428012853,1.05121705035402,1.0931073649123,0.920686633703377,"Flat",2
"XBmRNA33884|XBXL10_1g18434"," eif1ad.L","EIF1AD",6.12219208302399e-05,146.95,"interval",5.33426951678321e-05,6.91011464926477e-05,11.5948184797516,0.911083324240405,0.914022549077331,0.972853826856802,0.964266329334583,0.945584498258304,1.0994600526446,1.19272941958797,1.06684937169275,1.03080440737622,1.05176011427884,1.10960414554385,1.04735321503774,1.01440721419863,0.990160097129777,0.961698935817133,0.999023903293904,0.9237319701733,0.928785827018285,0.875820798439575,"Deg",9
"XBmRNA20703|XBXL10_1g11016"," zmym2.S","ZMYM2",6.12062853306163e-05,146.95,"interval",4.27058358820719e-05,7.97067347791607e-05,8.37241368463734,0.532410421146053,0.609647321317794,0.729264914262575,1.00631760388424,1.14026060924618,1.39086218623699,1.59123694390617,1.00426679472153,1.01143608649781,1.1250261007641,1.11195142480678,1.0583387206006,1.06235208445828,1.03257536456795,0.943102801385072,0.954967885429118,0.964906620795255,0.88540499696823,0.845671119005278,"Deg",9
"XBmRNA76880|XBXL10_1g40803"," agap1.L","AGAP1",6.11908015937715e-05,146.95,"interval",6.57934522329518e-05,5.65881509545911e-05,-0.556061254771762,0.907463660839992,0.882498527762444,0.958193416237902,0.863801619810263,0.93624878682628,1.16888386187484,1.28291012664828,1.09268307203378,0.993242481526475,1.14067803448169,1.02787527392933,0.997485633065263,1.00903540906329,1.01553606293035,0.964835289906393,1.00974780211083,0.925840119763268,0.937492817886473,0.885548003302852,"Flat",5
"XBmRNA18419|XBXL10_1g9854"," synrg.S","SYNRG",6.11863424339581e-05,146.95,"interval",5.13463617495787e-05,7.10263231183376e-05,14.272870897617,0.768716391743638,0.779987241599176,0.806041394793653,0.790973879689413,0.895236857652467,1.38152229703778,1.57752193748388,1.08889805279816,1.02279525640467,1.08535782065627,1.07271446430903,1.04313260201144,1.0344032479713,1.02983436868941,0.956959453384863,0.978698081399254,0.899416206614621,0.935530857250969,0.852259588510013,"Deg",16
"XBmRNA42422|XBXL10_1g22766"," rnf8.L","RNF8",6.11822834561578e-05,146.95,"point",NA,6.11822834561578e-05,-7.66320051403321,0.91603648546351,1.12888560525465,1.13917868121532,0.811607362695987,1.1953861264546,0.778167657367241,1.03073808154869,1.09540764982529,1.28048760900221,1.05850779936378,0.965750984516457,0.935906122072354,1.10097289071634,0.95854615828274,0.789108799339808,0.8816610998981,1.05826044583818,0.878562554552251,0.996827886592499,"Flat",1
"XBmRNA26658|XBXL10_1g14127"," dnmt1.L","DNMT1",6.10618753596669e-05,146.95,"interval",6.980811266218e-05,5.23156380571538e-05,5.7105229348198,1.05415950356482,1.00231805623663,1.12338039232399,0.99884722391051,0.996619372391198,0.911251036778035,0.913424414794817,1.06371457620778,1.03302114124013,1.03208155458649,1.03417919488455,1.06516854657979,1.06723694241855,1.01640577395834,1.02114484207512,1.00969850963559,0.987161770558015,0.82839736330145,0.841789784554185,"Deg",33
"XBmRNA65207|XBXL10_1g34508","N/A","N/A",6.1018645247973e-05,146.95,"point",NA,6.1018645247973e-05,-7.73200930961093,0.871281598227603,0.958836151973704,0.855922462384935,0.935787751747583,0.960501040185733,1.12509660501899,1.29257439046145,1.08119178384228,0.997977326170226,1.18420500099109,1.01218632463993,1.12411607436093,0.866756326670765,1.04259488554899,0.833977798255802,1.04973604122708,1.26778525379091,0.784282520117179,0.755190664384826,"Flat",1
"XBmRNA26749|XBXL10_1g14184"," carm1p1.L","CARM1",6.09450720189168e-05,146.95,"interval",8.05115309679919e-05,4.13786130698417e-05,6.05080768541875,1.0765811573079,0.995715240772141,0.978133999638927,0.979485891567808,0.939245871638223,1.00379627265612,1.02704156641888,1.0920454449592,1.03648848468432,1.09699179736176,1.00467771690043,1.01030008205914,1.08348915176235,1.06467661831569,1.01016552139983,0.905705645245709,0.949119253117773,0.842046804257731,0.904293479936058,"Deg",4
"XBmRNA6427|XBXL10_1g3500"," MGC69154","PDCD4",6.08882307474824e-05,146.95,"interval",5.70205830611024e-05,6.47558784338625e-05,11.5178278134017,1.02419433454931,1.03100048790641,1.10989612585195,1.0296948425968,1.02230532993916,0.880975927875984,0.901932951280369,1.04870902909756,1.01201540158225,1.03913903454058,1.07951848478935,1.09637297413737,1.03158407582411,1.02002906642298,0.972528292762484,0.999161450551517,0.934122987736199,0.890541026369667,0.876278176185938,"Deg",17
"XBmRNA13686|XBXL10_1g7267"," sf3a3.L","SF3A3",6.08007252314025e-05,146.95,"interval",4.81379856460817e-05,7.34634648167233e-05,-4.81405808997126,0.617541206067585,0.678090974290098,0.775778373730035,0.948841899195735,1.03421643083654,1.31450993244126,1.63102118343874,1.03603772505,0.90345443837195,1.17130590778244,1.11199095461502,1.16644564416936,0.990791970702737,0.946029526614715,0.9150515849155,0.977266444295153,1.02315146855891,0.806865619323089,0.951608715601127,"Flat",4
"XBmRNA36532|XBXL10_1g19742"," h1-0.L","H1-0",6.0791445720269e-05,146.95,"point",NA,6.0791445720269e-05,-6.00291473317452,1.0661598662709,1.07112777524005,1.1292504334882,0.809026786993633,1.15497272639923,0.807742628803898,0.96171978280409,1.01636408899849,1.14890178944159,0.994655011182058,1.01256518570147,1.16024799136043,1.11072488981416,0.910852871024606,0.789798895630111,1.04200080662874,1.10876751946432,0.801184724055744,0.903936226698277,"Flat",1
"XBmRNA61476|XBXL10_1g32578"," mki67.S","MKI67",6.07607531929745e-05,146.95,"interval",6.42208012673311e-05,5.73007051186179e-05,-0.547717855606045,0.578742766633482,0.624290052356212,0.795555845031723,1.03257739023845,1.19580577843885,1.30174920977257,1.47127895752872,1.01529345958271,1.02204073171995,1.06228593013562,1.04501989818992,1.05471857271151,1.03354367419529,1.01110304629405,0.971585758158534,1.03836636693996,1.03883331149174,0.867663824737771,0.839545425842953,"Flat",68
"XBmRNA64747|XBXL10_1g34324"," LOC108698857","BRD3",6.073887789106e-05,146.95,"interval",9.54038618271412e-05,2.60738939549788e-05,1.62129236899771,0.637452452419494,0.641455167317804,0.763933893065984,0.896370244284397,1.08333381799792,1.40624653844054,1.57120788647386,1.06862685878972,1.0696614598532,1.03011777513944,1.02449796154417,1.02949809691548,1.07415257532697,1.00790605025119,0.897148819748536,0.988090347581598,0.966626893976876,0.966546811749976,0.877126349122836,"Flat",12
"XBmRNA64947|XBXL10_1g34398"," LOC108698868","PRRC2B",6.07047776068121e-05,146.95,"interval",1.04673113947877e-06,0.000120362824074145,-6.58656873648586,0.380927964932876,0.417215916204706,0.459256386883036,0.921288464021318,0.997771078646274,1.84180553392819,1.9817346553836,0.95303601956089,0.976416681221332,1.21534100969981,0.95260831826112,1.01626347977397,1.12411582012491,1.0028909967617,0.956503842491951,1.13824629002114,1.00874705942096,0.914946556219921,0.740883926442304,"Flat",4
"XBmRNA34754|XBXL10_1g18853"," slc7a9.L","SLC7A9",6.06277423537821e-05,146.95,"interval",0.000120255484707564,1e-06,-9.97858376548041,1.1584567291868,1.09020327715968,0.999634670375492,0.992890686616153,0.933111033432671,0.938782207231623,0.886921395997579,1.05861148924141,0.980609656814531,1.16814139128673,1.11857406587015,0.850978401467315,0.935688017237342,1.13217859897272,0.94344131522661,0.93512029850254,0.932557376014157,0.851958833549206,1.09214055581728,"Flat",6
"XBmRNA54619|XBXL10_1g29034"," abhd5.S","ABHD5",6.05554835643508e-05,146.95,"point",6.05554835643508e-05,NA,-1.16855040166033,0.351968065031342,0.395111799299438,0.391162422458088,0.627834359304973,1.05114814485586,1.92643690783129,2.25633830121901,0.954886007068593,1.06968714831557,1.13068878477068,1.14399321085766,1.01429853446207,1.1053619606263,0.955098398600031,0.925329667464841,0.855994057780501,0.948760568442132,0.969219261494158,0.926682400117462,"Flat",1
"XBmRNA28896|XBXL10_1g15469"," nfu1.S","NFU1",6.04832939918481e-05,146.95,"interval",8.63590097040924e-05,3.46075782796038e-05,-2.09304739039532,1.03315259918646,0.998202275227787,0.95664821923023,0.968176157558625,1.05719135995355,1.0376024888252,0.949026900018156,1.10333538646842,1.10255108519606,0.97210802176378,0.969208334852596,1.1622671194722,0.980390496127647,1.01117404478303,1.0048691533204,1.0166299398845,0.91283530720605,0.827155826325643,0.937475284599683,"Flat",5
"XBmRNA17707|XBXL10_1g9492"," rabgef1.S","",6.04764565919093e-05,146.95,"interval",7.12086648176385e-05,4.97442483661802e-05,5.94571006819252,0.965158266226971,0.9501212577467,1.02762053245138,0.978500025845635,0.934959448786406,1.01516235642608,1.12847811251683,1.08193389501003,1.00913022722996,1.11742923812993,1.12210840742939,1.01640719164192,1.02294270528934,1.01581766257317,0.901346364274925,0.984188255996835,0.960007800387551,0.897968667103195,0.870719584933748,"Deg",15
"XBmRNA16723|XBXL10_1g8989"," supt6h.S","SUPT6H",6.04613295407304e-05,146.95,"interval",6.59106649429767e-05,5.50119941384842e-05,5.77400525447236,0.610782027411611,0.631609789240431,0.770039761712866,0.978857659172008,1.17947054445413,1.35341488571733,1.47582533229163,1.07415198537161,1.05055827001347,1.07834315223988,1.05825950937386,1.03850796156072,1.03779498963012,1.00711177478249,0.964365045655451,0.986278986992037,1.03244798558023,0.861112020083362,0.811068318716776,"Deg",38
"XBmRNA64838|XBXL10_1g34363"," surf6.L","SURF6",6.04470142364946e-05,146.95,"point",NA,6.04470142364946e-05,-8.2511900891276,0.179206515713076,0.219061153873423,0.209016973697326,0.433381187606712,1.05370488712716,2.32613911695376,2.57949016502855,1.22284833232662,0.992200822144197,1.3593520238259,1.05635412965843,0.750038246473312,1.04643694778598,0.94483472180971,0.776310687920451,0.969087774617254,1.0552448774132,0.768784051008887,1.05850738501605,"Flat",1
"XBmRNA72020|XBXL10_1g38129"," vamp7.S","VAMP7",6.04427025618631e-05,146.95,"point",6.04427025618631e-05,NA,-6.70649562961576,1.17552145969809,1.11794350327373,1.1820619324669,0.976338251430213,0.810453799174979,0.777655727081474,0.960025326874618,1.14124262206076,1.13044997900184,0.948846703735045,1.10077046549834,0.922689149161116,1.14996477307824,1.07845034205139,0.90691287701308,0.689566310718465,1.04158318341079,0.965896922608312,0.923626671662617,"Flat",1
"XBmRNA44929|XBXL10_1g24009"," serpini1.L","SERPINI1",6.04342880299087e-05,146.95,"interval",6.71045060344263e-05,5.37640700253912e-05,13.2071137972893,1.11657179443452,1.05746793905343,1.08729299532524,1.02846353696465,0.877662060370632,0.942729641268871,0.889812032582663,1.10889704953352,1.14288325984546,1.0847292008938,1.04461740090498,1.0454801453446,1.0280147051014,1.00406307508028,0.955860340140839,0.950312072701164,0.922275899061405,0.835486912662437,0.877379938730112,"Deg",19
"XBmRNA54106|XBXL10_1g28774"," wac.S","WAC",6.04040375875788e-05,146.95,"interval",5.70422469212276e-05,6.376582825393e-05,-3.98902447480285,0.678379376398353,0.658213868859083,0.828167132504726,0.818734254625566,0.813570360245686,1.43935705906562,1.76357794830097,1.12036817005997,0.964618756310987,0.967190726884977,1.21746880316962,1.00944331154168,1.11676452828107,1.01219513546696,0.856015302923784,0.961073767824507,0.98859076909941,0.914165767187438,0.872104961249594,"Flat",5
"XBmRNA35592|XBXL10_1g19255"," tut4.L","TUT4",6.03881574466764e-05,146.95,"interval",6.9996668975227e-05,5.07796459181259e-05,-5.0781666958596,0.57856071122205,0.624441399261645,0.813615344082545,1.11384739558979,1.09162218428406,1.35297168325689,1.42494128230302,1.08072196592992,0.982163194385852,1.22640768471599,1.08070704883392,0.992544833894852,1.03329948128189,1.00195872880764,0.922038994049988,0.959332597814957,0.87014967907045,0.871938101302677,0.978737689911862,"Flat",8
"XBmRNA40561|XBXL10_1g21854"," prrc2c.S","PRRC2C",6.03517022913277e-05,146.95,"interval",6.26227127888386e-05,5.80806917938168e-05,10.9371793853633,0.809175729085685,0.829748840521413,0.853241787185318,0.986279039174466,0.886128242295545,1.29188940175338,1.34353695998419,1.03783634342405,1.04379626870858,1.08787027411946,1.09700267718225,1.01316649900272,1.06184023583903,1.01396449654275,0.946155368282542,0.988746399190101,0.98107870647086,0.856077180465054,0.872465550772599,"Deg",4
"XBmRNA38304|XBXL10_1g20800"," mrpl23.S","MRPL23",6.03092714570514e-05,146.95,"interval",3.48879780510121e-05,8.57305648630907e-05,10.1876841122747,1.08304636029295,1.00689534455163,0.967628089655785,1.00840764086995,0.998102132297749,0.999157678627577,0.936762753704369,1.08667714921383,1.06081970325879,1.04906634238079,1.01723289345215,1.04414473164563,1.03926890208094,1.03628257057523,0.950968503582394,1.02287265863199,0.919189689778535,0.920913320414335,0.852563534985395,"Deg",8
"XBmRNA43670|XBXL10_1g23395"," LOC108705439","VNN1",6.01561686174784e-05,146.95,"interval",7.54643308929323e-05,4.48480063420245e-05,10.0864879229456,1.07980920267774,1.03749455285325,1.07693773019221,0.984642601889756,1.04864357397087,0.936599198898747,0.835873139517428,1.09207306586718,1.01522305949073,1.01694771390172,1.11182133169188,1.06500669886371,1.07833321999365,1.02026388068943,0.980342816378447,0.972265180235532,0.87058835587675,0.913626298905574,0.863508378105412,"Deg",10
"XBmRNA19352|XBXL10_1g10357"," nup88.S","NUP88",6.00650902466485e-05,146.95,"interval",4.73805156369003e-05,7.27496648563967e-05,10.4256197631305,1.00186838809166,0.998200898106423,0.968818244555282,0.985065197979589,0.911910599674561,1.0335051214966,1.10063155009588,1.06992295219205,1.07725256978027,1.10964898160314,1.05577264744468,1.01194643931386,1.00920035562725,0.998158666370884,0.995895806464304,0.911453513835327,0.978062234073967,0.879412683356033,0.903273149938226,"Deg",10
"XBmRNA32304|XBXL10_1g17529"," gigyf1.S","GIGYF1",5.99547623701956e-05,146.95,"interval",6.41704500516088e-05,5.57390746887824e-05,-5.27739958328602,0.751029176354253,0.741066617939196,0.743160935217456,0.970334920994748,0.974070750845,1.3336260926456,1.48671150600374,1.0938372295987,0.947179336274533,1.04557331450327,1.16610901984222,1.06800576433755,1.02715820357422,1.00420122983343,0.89022767406644,1.14543705841514,0.772084019569677,0.872903817159267,0.967283332825551,"Flat",2
"XBmRNA52168|XBXL10_1g27792"," ppp4r1.L","PPP4R1",5.99134819421592e-05,146.95,"interval",6.24867142351798e-05,5.73402496491387e-05,11.8863994150947,0.79513807635228,0.750457852231104,0.880757320509025,0.920650477466953,1.14513501912979,1.22224925981488,1.28561199449597,1.09783169289576,1.10122694348853,1.06191729026902,1.07927914274726,1.03202069661724,1.00926447334496,0.978415875584298,0.937810299305787,1.00085068329558,0.949636241374982,0.871794369482153,0.879952291594425,"Deg",22
"XBmRNA74200|XBXL10_1g39366"," taf4.L","TAF4",5.98749216936961e-05,146.95,"interval",0.000114810378671082,4.93946471631047e-06,-6.6881078769345,0.613433086716461,0.716920531904823,0.796125866919004,0.962503130445486,0.965406138711202,1.26032313573497,1.68528810956806,0.91184919108547,0.966346558456264,1.29735546145728,1.09813381830377,0.994408281714736,1.19022457961893,0.901478471592789,0.813174742198386,0.925939198245686,1.10320181255918,0.957723519915142,0.840164364852373,"Flat",4
