"Protein_ID","XLA_Gene","Human_Gene","kD","HL_Hrs","Estimate","T5_kD","T6_kD","deltaBIC","T0_L","N1","N3","N4","N7","N9","N11","N12","T0_H","O1","O2","O3","O4","O5","O7","O9","O10","O11","O12","mClass","Number_Pep_Fits"
"XBmRNA59136|XBXL10_1g31260"," aurkaip1.L","AURKAIP1",1.84838411978196e-06,212.2,"interval",2.69676823956393e-06,1e-06,-9.70666442307577,0.966287109548409,0.949970234519121,0.851650545681707,0.923860568848484,0.908108285070015,0.859057509771682,1.0851074200637,1.45595832649688,1.08732342121759,0.919542456705768,0.938231626668079,1.02604957015703,1.03879200091735,0.842908679477348,1.06522600732188,1.06583964380789,1.04043581023429,0.954654057547659,1.02099672594511,"Flat",2
"XBmRNA3203|XBXL10_1g1801","N/A","N/A",1.8464970364056e-06,212.2,"interval",1e-06,2.69299407281119e-06,-10.289316830686,1.00106092849102,1.00092395089589,1.03354728086825,1.01282343740515,1.01354417214365,1.03491720579847,0.979801622981599,0.923381401415961,1.01557319294869,1.05507660925971,0.94921796069957,0.95232329706877,1.03645853015671,0.965791014890086,0.97515632585825,1.03199851508351,0.973716718280632,1.0193805646103,1.02530727114376,"Flat",9
"XBmRNA40555|XBXL10_1g21851"," itpa.S","ITPA",1.84136103106836e-06,212.2,"interval",2.68272206213673e-06,1e-06,-10.2674831222593,0.613699012498929,0.597117036928339,0.586138072706615,0.697416923508081,0.741683837428445,0.801905323436205,1.29210029311163,2.66993950038175,0.955754131184689,0.959537639908947,0.967242327164038,0.994696644209135,1.00710612557896,1.02947828101981,1.05186803511839,0.93990742290396,0.962844465034598,0.986414853724975,1.14515007415249,"Flat",4
"XBmRNA33770|XBXL10_1g18355"," cfl1.L","CFL1",1.84009735678327e-06,212.2,"interval",2.68019471356653e-06,1e-06,-10.3726813288813,1.00557383704455,0.978663348126243,0.941010267773876,0.957573307981236,0.968278445417449,0.933813918129682,1.03479597423724,1.18029090128973,1.02505616108343,0.968846418066864,1.03691638993053,1.00307437002181,0.965032338761543,0.986264015052669,1.01999258650161,0.961077277432661,0.993026606346029,0.986301568092456,1.0544122687104,"Flat",17
"XBmRNA74786|XBXL10_1g39754"," trappc5.L","TRAPPC5",1.83378245262111e-06,212.2,"interval",2.66756490524223e-06,1e-06,-9.44824001187613,0.787761726001149,0.842755008598474,0.815545610279224,0.788782032901401,0.848701215464744,0.863411813705253,1.24673425859663,1.80630833445313,1.00191959457945,0.939381789772231,1.06501312918531,1.11229016435696,0.917979471507752,0.999621085502615,1.03181538568084,0.972921825663246,1.0449281002101,0.903137046963151,1.01099240657834,"Flat",11
"XBmRNA70747|XBXL10_1g37476"," rpl12.S","RPL12",1.83014403252483e-06,212.2,"interval",1e-06,2.66028806504967e-06,-8.78930273820531,1.04393882635853,1.00455501376968,1.0257413850229,1.01413362567583,1.00254212691618,0.970249655038181,0.911879969520914,1.02695939769778,1.03995865105241,1.02222127536106,1.07561855005635,1.01905024106173,1.03693951795859,1.03243400792022,1.00007821078064,0.93352494116133,0.950841079114116,0.930772891178854,0.958560634354697,"Flat",18
"XBmRNA65213|XBXL10_1g34510"," atp6v1g1.L","ATP6V1G1",1.82216641003296e-06,212.2,"interval",2.64433282006592e-06,1e-06,-10.9851374475798,0.989554109758435,0.97620284393679,1.0137971972714,0.925684347272591,0.969356782869754,0.964350743358981,1.06381963910332,1.09723433642873,1.03812695760063,1.00522927216971,0.988316814650662,0.959701424286326,1.04509734931608,0.941505693244473,0.978576967312983,0.98142891444783,0.993849728828236,1.01601410369438,1.0521527744487,"Flat",3
"XBmRNA39790|XBXL10_1g21491"," ddah1.S","DDAH1",1.82116244977317e-06,212.2,"interval",1.17748453050306e-06,2.46484036904327e-06,-10.068947468048,1.02021508338634,0.97886631694683,1.00290894081013,0.991686821102355,0.98962117000879,0.949808698553902,1.01558607038746,1.0513068988042,1.01515368465847,0.989641032618277,0.991710834563638,0.981577077461972,1.00446798032792,0.980526325362129,1.02012976581025,1.03156044808368,0.994423898288096,0.987079350008405,1.00372960281717,"Flat",20
"XBmRNA5557|XBXL10_1g3075"," ptcd2.L","PTCD2",1.81623588598469e-06,212.2,"point",NA,1.81623588598469e-06,-9.61301793053752,0.83682367213443,0.930752026935608,0.702655695708608,1.00717562281767,0.861644957430958,0.855444572547638,0.869960565802831,1.93554288662226,1.05228811772703,0.891958553117533,1.19002921975319,0.900754028490715,0.942193383406776,1.04365854612896,1.05615073996581,0.914722629753638,1.16582906972723,0.685207030934791,1.15720868099431,"Flat",1
"XBmRNA21545|XBXL10_1g11481"," mtpn.L","MTPN",1.81057998440294e-06,212.2,"interval",2.62115996880588e-06,1e-06,-9.83061043942088,1.04169747583777,0.956299044434513,0.875024935771611,0.834735807120619,0.996224231784171,0.849899818864942,1.0543183797866,1.39180030639978,1.13103535519448,0.984986709088171,0.990409168799959,1.0401274368763,0.87491140833257,0.960183658679552,0.947912029584735,1.0039310079636,1.02655729721335,0.960271000212725,1.07967492805456,"Flat",5
"XBmRNA33384|XBXL10_1g18082"," vps51.L","VPS51",1.80685276685778e-06,212.2,"interval",2.61370553371556e-06,1e-06,-9.37570941538867,0.914306489985929,0.974239828970805,0.892192252092789,0.92173824277734,0.859018589050189,0.871501676396183,1.10121690450231,1.46578601622446,1.00554990307619,1.06353497447487,0.985697373615263,1.01307125031586,0.998645930552554,1.03008210229628,1.00376244685599,0.979880885696575,0.955352177055339,0.967689963136569,0.996732992924519,"Flat",12
"XBmRNA53333|XBXL10_1g28389"," pycr3.L","PYCR3",1.79656418052231e-06,212.2,"interval",2.42481805224713e-06,1.1683103087975e-06,-9.61301313337804,0.978545191721288,1.02790012271693,0.997919430392394,1.0389559004431,0.94920576459285,1.05169567905868,0.973766591939178,0.982011319135582,0.986008987934253,1.05548519878093,1.0170697747486,1.04031219529392,1.02404472729426,1.09695969927498,0.901688781325941,0.986428073818553,0.969956384504986,1.0150110630239,0.907035113999671,"Flat",16
"XBmRNA53477|XBXL10_1g28450"," dgat1.L","DGAT1",1.7962823685043e-06,212.2,"interval",2.59256473700861e-06,1e-06,-9.79798744722175,0.909786189180906,0.954457910299347,0.896467991733477,0.877450764248029,0.877509642275763,0.911630478696312,1.11857016649414,1.45412685707203,0.995920288894198,1.02088520952497,0.986822472079684,1.02097007161191,0.912379099194318,0.984794972354091,1.04051984395225,0.994353764303276,1.03416853480144,1.05257930071639,0.95660644256747,"Flat",3
