"Protein_ID","Gene_Symbol","kD","HL_Hrs","Estimate","T6_kD","T7_kD","deltaBIC","T0_L","N13","N14","N15","N16","T0_H","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10","O11","O12","mClass"
"P51140","dsh",0.00104417988505362,11.0636617068516,"interval",0.000882566586152743,0.0012057931839545,12.7197163442145,0.830833464523263,1.09948367317407,1.13626480539382,1.01214848045869,0.921269576450153,1.07206847742621,1.17825843947272,1.24559536970755,1.21361195808089,1.20885841284545,1.2181800313937,1.12807938990235,1.02268557436614,0.910696366827928,0.846626813574614,0.746593034100485,0.647081094749978,0.561665037551976,"Deg"
"Q9VNA4","CG1161",0.00104399334060754,11.0656386013053,"interval",0.0011414744512767,0.000946512229938377,27.440932674437,0.90153280324458,0.961216943659245,1.07561629570321,1.05934511627728,1.00228884111568,1.39227155570707,1.37998860981387,1.3425757129119,1.30630287265458,1.20864824765571,1.14011723869278,1.10949664376022,1.04508752379699,0.81318790675574,0.717854192738505,0.59165604140783,0.535350476539681,0.417462977565123,"Deg"
"Q86CW5","Hmr",0.0010434955465585,11.0709174058605,"interval",0.0011138505448698,0.000973140548247197,18.9952840240719,0.8954533664315,1.05562742059199,1.13046827190327,1.01336225982189,0.90508868125136,1.33985321934286,1.3362806307228,1.41213698361428,1.31916224595033,1.25055001745848,1.13147652952327,1.03459051619616,0.866871299850337,0.77040366067552,0.757176708995805,0.672529189475463,0.577681052396501,0.531287945798213,"Deg"
"Q8I099","CG2663",0.00104332309627883,11.0727473114857,"point",0.00104332309627883,NA,-0.161453341103655,0.184738747603316,0.206547793913894,0.372275644193177,0.781518133039954,3.45491968124966,1.28565397183166,1.4735688349605,1.59898636480918,0.688577517901455,1.76389132895019,1.06997891612564,1.37487806166658,0.828746874634658,0.537596353575999,0.704952280261473,0.507543013501149,0.610736623470038,0.554889858311476,"Flat"
"Q9V3D4","Idgf2",0.00104242400150918,11.0822975992564,"interval",0.00110672301116212,0.000978124991856232,20.6836155234949,0.836828891853826,0.761565543993761,0.694520125444792,0.760743830298665,1.94634160840896,1.46653812205332,1.37368817353761,1.3536000027514,1.32216344902734,1.19080311551225,1.08215195074203,1.01523370597752,0.886200932284669,0.763062129178928,0.70169102545424,0.665557237637999,0.60773027341422,0.571579882428483,"Deg"
"Q95RQ4","Snp",0.00104219164209335,11.0847684271657,"interval",0.000990029628756004,0.0010943536554307,26.4603262415183,1.23665511822597,1.15424824605794,1.0582090076111,0.82750202005261,0.723385608052375,1.42515057854184,1.31251085935468,1.35489451984739,1.21948430185743,1.20159171769145,1.16902601163592,1.02157943000386,0.971851176431989,0.794098984867977,0.733909684277109,0.679271069640493,0.592434874834295,0.524196791015571,"Deg"
"Q0KI15","CG34150",0.00104213041845315,11.0854196411231,"interval",0.000986602718497066,0.00109765811840923,38.9748633438041,1.22065425487605,1.12706153751372,0.994569958108738,0.832461085771809,0.82525316372968,1.33046923889177,1.30991447410013,1.31136891055262,1.29777770047311,1.27741859531261,1.18411005851565,1.17408553948141,0.991218925788627,0.849552360241106,0.726421184773258,0.642314948057441,0.489935718881897,0.415412344930385,"Deg"
"Q70PP2","nonC",0.00104210094545566,11.0857331621373,"interval",0.00103028544233983,0.00105391644857149,27.085199845097,1.0650534177813,0.997930727085421,1.04508569940751,1.01059228166868,0.881337874057086,1.32573132514129,1.34141664162703,1.30078122035047,1.26235265431119,1.21484774150537,1.18991421867743,1.07420840223706,0.921592867656144,0.795873220973605,0.76149401335881,0.687077151311876,0.607157462741755,0.51755308010796,"Deg"
"P25822","pum",0.00104168553988617,11.0901539543256,"interval",0.000943599320591701,0.00113977175918065,17.9577403796568,1.15710733885947,1.19671595259655,1.08840316492442,0.910689954086574,0.647083589532987,1.31672326849748,1.13505848051589,1.25462486898214,1.23675861123561,1.24687746272881,1.38774115620099,1.24873268896478,1.02362572738154,0.853107034007682,0.718525766091945,0.635509541094902,0.458833739605655,0.483881654692573,"Deg"
"Q8IPV3","CG3164",0.00104148082006754,11.09233390259,"interval",0.00126770383295559,0.000815257807179483,6.83661371522016,0.441246615494244,0.29609905235398,0.340372033609495,1.50874347667557,2.41353882186671,1.61515222585088,1.64094077407218,1.36115701597248,1.19974768782449,1.01300492140048,0.923328184690193,0.885011651771667,0.850743701811173,0.793249763251579,0.733593544096724,0.720500144253004,0.65183913516159,0.611731249843558,"Deg"
"X2JC00","RhoGAP1A",0.00104116689842649,11.095678345894,"interval",0.00108049513975686,0.00100183865709612,29.3577865717894,0.929129026864402,1.08453438836199,1.07447650995873,0.952215089659629,0.959644985155249,1.20967509341122,1.24846501601175,1.35760211976316,1.31255848159868,1.31377870880394,1.258081948831,1.2010703693823,1.01484710625043,0.826405662920871,0.710904654052518,0.62824973615499,0.502961384773928,0.415399718045214,"Deg"
"Q9VKG8","Dlg5",0.00104098840283904,11.0975808931453,"interval",0.0010692333950486,0.00101274341062948,28.8447794334995,0.580854433591198,0.771933760372145,1.00227356542838,1.21220933727402,1.43272890333426,1.10643856294445,1.3202899323954,1.42123016294484,1.27480662939642,1.30624524447478,1.24306936492986,1.1433724235757,1.0449415398089,0.853153515961746,0.762956722815316,0.634444855087845,0.469637630781074,0.419413414883653,"Deg"
"X2J9Y4","ebo",0.00104069261492261,11.1007350717017,"interval",0.000987248537662338,0.00109413669218289,24.4419249942499,1.05769511485073,1.08583211464949,1.14348145765812,0.929163770848172,0.783827541993491,1.33822340800543,1.21411259875204,1.33984448929512,1.31438765021145,1.27203511570469,1.1610838997483,1.13699563461812,0.94778980191595,0.782014834541445,0.744884701130295,0.670207777212553,0.580080603312666,0.498339485551937,"Deg"
"Q9VKC2","JhI-21",0.0010406169208491,11.1015425348899,"interval",0.000851257818658486,0.00122997602303971,24.2956346747559,1.22378941611316,1.05035613714948,1.06630430390475,0.906049720844527,0.753500421988078,1.38366789164728,1.33066199790816,1.32203869938057,1.2871614408139,1.28400247486955,1.19037261321418,1.08978130933668,0.853365904758444,0.744983449666338,0.736633796665493,0.686251015791772,0.580442755314146,0.510636650633485,"Deg"
"M9PB01","Wdr62",0.00104018842218737,11.1061157410685,"interval",0.00101474567718489,0.00106563116718985,30.6338161789822,0.965632145966651,1.04505454053157,1.05882820131935,0.9186189330531,1.01186617912934,1.23581400847777,1.17462336222661,1.32685574511442,1.32002981597773,1.31990030981653,1.22870205969296,1.18457183656722,1.09221815153424,0.833165296845013,0.739229508057509,0.648315766650496,0.488766901676915,0.407807237362589,"Deg"
"Q95RC0","Naa30A",0.00103985057137959,11.1097241539287,"interval",0.00114694650213765,0.000932754640621538,18.7640794835141,1.14322853866971,0.94212938328254,0.90003007953131,0.955401327415103,1.05921067110134,1.33630915695664,1.3328005545568,1.34678427485972,1.36129670879057,1.23565302226335,1.19789328119735,1.09787103721465,0.850032505888075,0.713084678603374,0.731377712647639,0.656839231004298,0.624528265799136,0.515529570218403,"Deg"
"A1Z7R9","CG42382",0.00103903432510865,11.118451749055,"interval",0.000970798835296447,0.00110726981492085,26.3897066866675,0.907654779180738,0.89326839850687,1.07571662791687,1.0725001124308,1.05086008196472,1.29147964421839,1.33642993403132,1.38443355786927,1.37767185610882,1.11687659019371,1.21405881350345,1.10584761970822,1.00862446548269,0.77317450235029,0.711873111014627,0.622365094182549,0.590016459222125,0.467148352114535,"Deg"
"Q9VXW4","CG9123",0.0010387249019507,11.1217637967832,"interval",0.0010942779815673,0.000983171822334098,18.4166948307586,1.15543483343114,1.08852179043822,1.19677283102318,0.948188686144292,0.61108185896316,1.17238952262495,1.30641534875927,1.32494040562485,1.31861512095241,1.35838538357676,1.30496344336509,1.18437576626447,0.86586291285795,0.745126280336489,0.750330209429658,0.633725373248295,0.566700251948344,0.468169981011461,"Deg"
"Q9XYU0","Mcm7",0.00103830021791456,11.1263128043406,"interval",0.0010520156303955,0.00102458480543362,19.4284770126666,1.1326418864966,1.07485033707216,1.1394777868934,0.931683441035521,0.721346548502321,1.40840747038591,1.26474325437267,1.31901102065973,1.35950455167295,1.27481213847559,1.15284939286806,1.10262955678876,0.87685016575922,0.733172220898387,0.692582569398356,0.655025584441487,0.620055330893267,0.540356743385604,"Deg"
"A1Z8X3","ana3",0.00103805960746666,11.1288917575029,"interval",0.000930345293761448,0.00114577392117188,17.1828896966136,0.928569821729558,0.865561866333668,1.18344670625293,1.1642097364481,0.858211869235739,1.26144081629887,1.33352460354395,1.37308114729383,1.19920860026723,1.17693896866907,1.19408799727489,1.05682206304105,0.865306682268805,0.833081201034668,0.818320643615318,0.730394431356684,0.593638589483881,0.56415425585176,"Deg"
"Q7K3L1","mars",0.00103759950546133,11.1338266340018,"interval",0.00109530814693035,0.000979890863992305,25.5467153369388,1.11509879914522,1.31923044350588,1.37085455396279,0.678510386698402,0.516305816687702,1.22615313341274,1.15716178210984,1.28991549749767,1.35563438608341,1.31223581393859,1.20957472602057,1.19195565153065,1.08161069197438,0.85743143122216,0.668554637717561,0.608650310053373,0.571382775200746,0.469739163238304,"Deg"
"A1Z9K4","RN-tre",0.0010374041409258,11.1359233625411,"interval",0.00105578084252662,0.00101902743932498,29.4147474285752,0.825540250945972,1.04196500100216,1.20193608489588,0.958370409133245,0.972188254022741,1.16370218576846,1.14265597649227,1.30712463440366,1.31416465327937,1.29100820666342,1.24218036790023,1.21283377667365,1.06185741304871,0.881139250627115,0.769819580880952,0.654634266235058,0.507757341687457,0.451122346339643,"Deg"
"Q9VAP2","dgt6",0.00103723109037986,11.1377812683012,"interval",0.00100300646203441,0.00107145571872532,24.082292822148,1.43424888869183,1.28410458692306,1.10058010058117,0.637982615351043,0.543083808452895,1.41541960202643,1.30617949999921,1.36756284082289,1.40347050985361,1.30634671761227,1.2656194569374,1.11831500617579,0.90594925664218,0.734670429891454,0.684603871813488,0.56311429577606,0.515605861678459,0.413142650770759,"Deg"
"Q9VEP1","Trm7-32",0.00103705820281036,11.139638043483,"interval",0.00109406266280941,0.000980053742811308,25.0084152024648,1.02829793862829,1.11385126506711,1.04061570315552,0.895767744981236,0.921467348167848,1.36146203289507,1.30876964855278,1.28879644349675,1.34062449456805,1.28159907703226,1.14193161633693,1.08455043142504,0.905369556566132,0.80586653467012,0.718245751259366,0.64069763105455,0.594505786970631,0.52758099517232,"Deg"
"Q9VMQ8","Vps52",0.00103696509049335,11.1406383061904,"interval",0.00106072829079854,0.00101320189018817,22.1281587297258,0.969444453402403,1.0583365437782,1.00158720952818,0.977338019267894,0.993293774023331,1.23531929681175,1.34398649968871,1.37921449931007,1.33941473934134,1.32977869015117,1.1705154314899,1.08608197199094,0.892781837460692,0.759384717762743,0.735945268467067,0.633925638767246,0.579377929477173,0.51427347928121,"Deg"
"Q9V7P1","wcd",0.00103517682823449,11.1598836973924,"interval",0.00101814459699868,0.0010522090594703,25.7931644303479,0.591869718594935,0.829145868519635,1.21642300572011,1.21786959862986,1.14469180853546,1.17444116490674,1.15218826508241,1.4294005884846,1.3404782115077,1.33816014416185,1.2087058789761,1.11635013964601,0.998096633448014,0.838303714212019,0.756166082243293,0.673306851841303,0.521872895666951,0.452529429823005,"Deg"
"Q9VWB1","SCCRO4",0.00103466680961374,11.1653847422101,"interval",0.00104289386484047,0.00102643975438701,22.0633795063984,1.09305794809174,1.24889086149748,1.19349504309354,0.798726884166777,0.665829263150463,1.26515247655733,1.15237542757762,1.3518199570278,1.38259996169832,1.32113114999052,1.16007373084703,1.17297841678324,0.992781224880847,0.776288162029849,0.706398601040663,0.65869948893346,0.586753118749335,0.472948283883972,"Deg"
"Q9VWH7","Pfrx",0.00103423003119512,11.1701001333163,"interval",0.00104720788626523,0.00102125217612501,22.6211209925725,0.656853843909298,0.747374115664184,1.05312202285554,1.17080648175569,1.37184353581529,1.17922292501792,1.43979725869748,1.34104650362974,1.24796187706422,1.24646551768899,1.25218035337811,1.07977349675785,0.936483617983,0.827423176678557,0.802756370035219,0.648107215913853,0.54853609624764,0.450245590907424,"Deg"
"Q9VJW1","Sec71",0.00103269263354512,11.186729365614,"interval",0.00109324001837236,0.00097214524871787,27.0883259347292,0.874802404313795,0.813721573465938,0.94814632131707,1.14256299147561,1.22076670942759,1.23004436654145,1.24959654206517,1.32607189206254,1.248671274949,1.2988307651772,1.20870700847022,1.14780369539943,0.965075820181824,0.82368483467867,0.797447953159856,0.688368087918864,0.548803516143312,0.466894243252461,"Deg"
"Q9VZS1","CG17746",0.00103264752635562,11.1872180143625,"interval",0.000969218247692278,0.00109607680501896,12.9604684580509,1.40880746901162,1.33054255335879,1.005369873081,0.761325301240396,0.493954803308192,1.55930390192115,1.03070122237217,1.16459921418266,1.39178773549605,1.23584593678222,1.08889582641626,1.11281190999976,1.06136869967806,0.840762123564593,0.758882037516073,0.662684080671752,0.596339973698957,0.49601733770031,"Deg"
"Q9VZ63","CG2202",0.00103213987543723,11.1927203708109,"point",0.00103213987543723,NA,7.71388030446671,0.49731454802217,0.531219555735088,1.03361123857725,1.32381770075534,1.61403695691015,1.32338340283558,1.46106134349597,1.22839712184115,1.15628908013808,0.947316947111266,1.34582374628057,1.41103874393886,0.962515883750818,0.720208649242388,0.588294071256852,0.856551174662456,0.597241356644891,0.401878478801119,"Deg"
"P29681","ImpE2",0.00103210015470887,11.1931511264922,"point",0.00103210015470887,NA,-5.49531709212068,0.22076421565297,0.456709732192966,0.754577657776107,1.8514904878104,1.71645790656756,1.01345588706462,1.93364965775281,1.38957747974373,0.194108370112754,1.61115310929913,1.33722221361188,1.55963283433884,1.60026692571528,0.558631629261891,0.548165395730129,0.266132759961442,0.213613955774939,0.774389781632551,"Flat"
"Q9W179","Slik",0.00103159614782344,11.1986197638551,"interval",0.00103167472143089,0.00103151757421599,26.1851664997747,0.505936752501311,0.866994944477827,1.14247413671178,1.20325034710143,1.28134381920765,1.01087638494455,1.1710714531599,1.36279726017892,1.31553243910243,1.33824858918562,1.22962245422767,1.16609449217614,1.15123209029901,0.937431265534474,0.783772377566141,0.677469561888616,0.476763111414507,0.379088520322023,"Deg"
"E1JI03","bmm",0.00103147123011489,11.199975987741,"interval",0.000959208203010372,0.00110373425721941,23.1336937967854,0.93147344317419,0.991613741997007,0.984501328661915,1.14717763641106,0.945233849755824,1.33940706522081,1.29096136756174,1.39859256054862,1.28969514993445,1.15711599006648,1.16399906229209,1.08727891386762,0.895820111006727,0.791797354750274,0.739291003197124,0.687275966431096,0.645943706885415,0.512821748237552,"Deg"
"Q05652","pll",0.00103128124112081,11.2020393164304,"interval",0.00103777191453318,0.00102479056770843,27.0997345983785,1.16693094586112,1.11514985401663,1.03573316038777,0.916597901692498,0.765588138041981,1.2806645603022,1.28352404616752,1.37338285755615,1.3040461196739,1.26382302375945,1.23697615792034,1.15759540510134,0.899221553324768,0.809885469818152,0.728029517052373,0.664312142781825,0.557589637421865,0.440949509120119,"Deg"
"Q9VNH1","CG1239",0.00103077612555848,11.207528698895,"interval",0.00109020340376824,0.000971348847348719,25.8439942734995,1.24746843237101,1.11468853202916,1.0598005735421,0.820584944303616,0.757457517754108,1.40398371157159,1.44557611794926,1.32302172320249,1.34067036332555,1.21573103074764,1.08574890553061,0.984471769655907,0.883342044241166,0.848816980231803,0.745428787174698,0.646083984130212,0.592289136068149,0.484835446170919,"Deg"
"Q9VQN8","Fign",0.0010294518929215,11.2219454728938,"interval",0.00109476195379674,0.000964141832046262,9.72484649621311,1.08506726227496,1.11657265936415,1.21193308135145,0.889178853535788,0.69724814347365,1.1387750157338,1.09394117551838,1.21255535717852,1.22519593420927,1.22711651325026,1.1410358731049,1.17128091084438,1.05811506804827,0.903440825879705,0.798500796422146,0.7564320369032,0.68393545615642,0.589675036750758,"Deg"
"Q9VZF0","CG11586",0.00102879185198096,11.2291451250201,"interval",0.00117101206601227,0.000886571637949642,35.1865915176496,0.959385617408608,1.1459296987276,1.18435254135742,0.889329245644589,0.821002896861789,1.20839480388835,1.24989996229591,1.28039131068374,1.34089911743093,1.23453501654242,1.14445970309542,1.12605708760579,1.04421471037851,0.912018939382476,0.750634379844588,0.662136604744763,0.551054403038967,0.495303961068131,"Deg"
"Q8MUJ1","egr",0.00102878451094729,11.2292252521328,"point",0.00102878451094729,NA,6.03807211852324,0.585584735429537,1.0753962912967,0.873130114743522,1.04560746997314,1.42028138855711,1.2722014549319,1.60762337003573,1.43718401044235,1.20069850554024,1.38667961228382,1.01961770929583,0.80047723083718,0.813609381757718,0.784200457773019,0.727608800243772,0.666343079644972,0.66479048606631,0.618965901147155,"Deg"
"Q9VMA6","CG31633",0.00102870499946339,11.2300931903302,"interval",0.00110119527317574,0.00095621472575103,21.8979273278083,1.14018090879583,1.05838788035941,0.863227957599417,0.722682607396484,1.21552064584886,1.45641805078924,1.23546829132605,1.2482191398235,1.2797950770006,1.38627986948186,1.19066579021671,1.08729732190411,0.868654381720113,0.84693243865985,0.789595131355777,0.586338008341669,0.588150900837259,0.436185598543267,"Deg"
"P29993","Itpr",0.00102775750044013,11.240446315775,"interval",0.000878067878067783,0.00117744712281248,4.82358143967316,0.289107034032113,0.322657827919265,0.52801521304618,1.53236462675109,2.32785529825135,1.16542788501595,1.64316337204866,1.75668800490125,0.992513732027209,1.09726374661914,1.24256805581306,1.05517816597849,0.89975096009554,0.724172347316691,0.680406919947226,0.693057435803289,0.540310951856638,0.509498422576853,"Deg"
"Q9VCT6","CG13840",0.00102771089424963,11.2409560645626,"point",0.00102771089424963,NA,1.05899986335605,1.42660345469715,0.742493530550387,0.689195637032212,1.18638208593994,0.955325291780312,1.49283960693878,1.42641386772663,1.00557651367767,1.40160164074471,1.72278386875828,1.3104208761022,1.34912012656848,0.583484182364065,0.412037114621225,0.603785143836478,0.598871434072722,0.666443280551481,0.426622344037271,"Flat"
"Q7K4R2","CG11504",0.00102737481814271,11.2446332198574,"interval",0.00109335117783202,0.000961398458453393,29.0199456325379,0.798604555597599,0.971015738676414,1.17207026674742,1.1326699081515,0.925639530827071,1.13661715241189,1.19791935967564,1.28771179239117,1.29471204154591,1.25451604881115,1.1977647828828,1.22669848712599,1.00435845976634,0.886855739960282,0.743122428866254,0.675851845859382,0.618303565706526,0.47556829499667,"Deg"
"Q9W0G6","msd5",0.00102713841705652,11.2472212288957,"interval",0.00103665799289322,0.00101761884121983,31.4119573049185,1.36026137854647,1.37061872770157,1.17094089477633,0.636448383606178,0.461730615369449,1.28217509644144,1.22834558341242,1.29654271519312,1.34639196411946,1.26433088945646,1.22228972947099,1.14368777069647,1.06026918699438,0.845875127978834,0.710591118101727,0.6227942863508,0.533962801903533,0.44274372988037,"Deg"
"Q8IMK1","CG34133",0.00102695464986129,11.2492338497059,"interval",0.000976347079926507,0.00107756221979607,21.3786234923086,0.639879301644443,0.715270883149411,1.00800681663315,1.16385229108124,1.47299070749175,1.14456750920559,1.37558422501682,1.43837192803486,1.2263602238796,1.22598603903028,1.21009640209604,1.12163747538678,0.951451051979154,0.852763804401464,0.714612221519872,0.669691163012194,0.573917036741609,0.494960919695733,"Deg"
"Q9W4M8","dgt4",0.00102686826233045,11.2501802160234,"point",0.00102686826233045,NA,3.84012301809985,1.59048474738327,1.33080009693559,0.980057778154431,0.718889435895547,0.379767941631171,1.50019796706162,1.40778702726584,1.16526405559659,1.16606565863568,1.12490957209591,1.40291582496583,1.26806950064605,0.777158405476671,0.723190074779574,0.599674974822029,0.510816055386151,0.485712582164307,0.868238301103761,"Deg"
"Q9W3X8","CG3198",0.00102537655440263,11.2665468697621,"interval",0.00114615598023819,0.000904597128567076,24.1388307646549,0.783861018132138,0.850220284240461,1.15811610646349,1.18029216732823,1.02751042383568,1.25516906263103,1.05606450250314,1.25868698453194,1.32216901012059,1.23229730437466,1.33395631054014,1.14553983018076,1.11744357391996,0.908335509413638,0.776146239067623,0.6753598791623,0.489504631227401,0.42932716232682,"Deg"
"Q9V6L0","Kdm4B",0.00102505118934664,11.2701230235106,"interval",0.00106757281313982,0.00098252956555346,24.673576197816,0.949686892142146,1.22083061564015,1.21825182659857,0.84082608542265,0.770404580196488,1.15236822095275,1.12502189354133,1.31433385787946,1.38412880734215,1.31918291122634,1.18253272442803,1.20639727392776,1.0540034979667,0.84880656410382,0.742183680111304,0.682323529514589,0.532141211309634,0.456575827696115,"Deg"
"Q9VH90","trbd",0.00102442092731497,11.2770568242995,"point",NA,0.00102442092731497,2.22280741819835,0.99932189256227,1.0108947922394,1.00224230861682,1.07036902746672,0.917171979114792,1.62686225492791,0.86307325456715,1.52242894835622,1.41260411399534,1.29150542443785,0.79598719719785,1.02912435353541,1.03827755471882,0.821420017295012,0.92003454708197,0.668226396734013,0.371518119355991,0.638937817796457,"Deg"
"Q9VI82","Noc3",0.0010239400892258,11.2823524841841,"interval",0.000863428681966514,0.00118445149648508,17.1209183512793,0.346697798873231,0.648575226943228,1.11281458226107,1.34031091906984,1.55160147285263,1.04130769159388,1.34399843283886,1.50857245541542,1.21825327889535,1.19297800557776,1.21007735004907,1.03678049331336,1.00287587206382,0.914736138563404,0.823192804576167,0.661098275693981,0.539739813912438,0.506389387506488,"Deg"
"Q8IMT8","veli",0.00102392116149169,11.282561044546,"interval",0.00101146263449567,0.00103637968848771,24.6126755018251,0.730452410635908,0.827180886110336,0.949064167760569,0.960201776979259,1.53310075851393,1.27218734628547,1.33328347836637,1.49137391689384,1.26443635098653,1.25538036032308,1.08943645937601,0.998287189607098,1.03752303950762,0.853324431459081,0.754665452565554,0.644139626496173,0.517775511283733,0.488186836849432,"Deg"
"Q9VIC3","alpha-Est1",0.00102366016556999,11.2854376851714,"interval",0.00109793848899536,0.000949381842144629,19.8105496558104,1.38332165093266,1.22130330725432,0.880278112039653,0.680155604623557,0.834941325149813,1.33691775210691,1.31891079957706,1.36371670754141,1.30041161195107,1.2677890993404,1.22967039239779,1.13740898632496,0.841610496421318,0.733496010264066,0.683908211730838,0.640898680606076,0.613987232418339,0.531274019319768,"Deg"
"A2VEI2","MICU1",0.00102313508216292,11.2912294874206,"interval",0.00105098125257252,0.00099528891175332,31.0167457868058,1.11190106385471,1.14233600733569,1.08554449446563,0.822921340939173,0.837297093404793,1.31129223698241,1.32103459495618,1.32014876794756,1.32897723620842,1.28977920882693,1.17332882549907,1.0896650442527,0.955227389735528,0.783173589317947,0.749565447725618,0.646876697965198,0.558680449190339,0.472250511392089,"Deg"
"P40946","Arf6",0.00102283382831083,11.2945550778379,"interval",0.00102093972152623,0.00102472793509543,8.18043468888854,0.779858330473495,0.739263214044812,0.890124475869237,1.14033130775479,1.45042267185766,1.26184739183284,1.2071420399199,1.32538855725663,1.35603346393256,1.38714467484993,1.25978343130593,1.12467198626896,0.773243791349313,0.633813909488072,0.717991734362756,0.655632777776161,0.683896328258731,0.613409913398227,"Deg"
"Q7KNQ9","cnk",0.00102270494588553,11.2959784303473,"interval",0.00109833563293537,0.000947074258835689,35.2049128494835,0.689406167187716,0.846669605591073,1.19977894408227,1.17628011035912,1.08786517277982,1.13491134221713,1.27684653562453,1.34932856845294,1.19493484559978,1.21903863920171,1.22511527852024,1.15683914710973,1.09273652486827,0.904340856944071,0.805670005141576,0.707945241616902,0.492729248780401,0.43956376592272,"Deg"
"Q9VE79","CG14309",0.00102264997451417,11.2965856326556,"interval",0.00124022041013167,0.000805079538896664,4.91449390417758,1.74627984673327,0.987367397096906,0.879038847843336,0.727927739978107,0.659386168348386,1.50090057607172,1.4598153250586,1.31401776078675,1.25633478226429,1.07257803732378,0.93347683786731,0.889263757271114,0.83469732727017,0.774772552618558,0.801730064260155,0.763189865738085,0.743582225542046,0.655640887927409,"Deg"
"Q9XZ31","ana2",0.0010218375376609,11.3055672585461,"interval",0.000912483669771454,0.00113119140555034,13.0992605655873,1.47751034214936,1.3074245372204,1.08877556600972,0.652334757291804,0.47395479732872,1.35303293193785,1.11488735007871,1.23884810353485,1.33409307721362,1.3375006735647,1.27284685372934,1.26456027332741,1.03699546312483,0.691192145060125,0.63686845194562,0.595367549247275,0.560041945034043,0.563765182201627,"Deg"
"Q9VDR6","Hs6st",0.00102160621537382,11.3081271780489,"point",0.00102160621537382,NA,16.9906351574152,0.71767392695535,0.897120603366296,1.0780010973674,1.00023837567746,1.30696599663349,1.10356893792915,1.13348919639167,1.30655457907808,1.36876278088821,1.3931780344762,1.23181422440191,1.20588006241309,0.9656685029633,0.810268013540446,0.750349288761421,0.619524068825765,0.609315207500576,0.501627102830184,"Deg"
"Q9W420","Spt6",0.00102144273302631,11.3099370486538,"interval",0.0010549277219447,0.000987957744107907,34.1671309872145,0.755091465503109,1.00202917736674,1.33452664765686,1.07638469854516,0.831968010928134,1.11386044758872,1.15406743692307,1.28488080250071,1.30764753682256,1.29681428794616,1.2263685153821,1.22687363962691,1.08845149072884,0.932662547302647,0.76594661894296,0.661384359426902,0.526128674154538,0.414913642653892,"Deg"
"Q9VJY9","loqs",0.00102143745381469,11.3099955030905,"interval",0.00101358150869808,0.00102929339893131,27.8335181082732,1.0267687142942,1.05261202220968,0.979354744845039,0.92753713141293,1.01372738723815,1.30835097844293,1.34689780709014,1.42098229277273,1.33344979044092,1.25526761950706,1.10545187780732,1.04826175351907,0.947399575842415,0.839822325750385,0.705649576599237,0.650445080012696,0.576856614349068,0.46116470786603,"Deg"
"M9PBE1","cyst",0.00102137348877881,11.3107038084031,"interval",0.00109175200355603,0.000950994974001592,40.8593637334517,0.906855583702375,0.98634606238383,1.16900204807744,1.0593261416082,0.878470164228151,1.17520885840827,1.22122403497874,1.31039219010956,1.25336817344143,1.29397749326324,1.25659750791504,1.14683246713913,1.04920652901787,0.913871372872124,0.766368792076081,0.685416664044892,0.515859730322781,0.411676186410831,"Deg"
"P08970","su(Hw)",0.00102095467649568,11.3153436438383,"interval",0.000939791956034862,0.0011021173969565,20.4141942298787,0.641115657112147,0.891479724092017,1.26378237107698,1.15773698182765,1.04588526589121,1.03562381257349,1.07449072216732,1.29371688544661,1.32099077265541,1.30415879662658,1.2489175068046,1.23857475523631,1.03713317690395,0.875955035902468,0.773618555238232,0.713570777232105,0.581891039618773,0.501358163594164,"Deg"
"Q8SX25","CG1463",0.00102085969149766,11.3163964701009,"interval",0.00100314490360493,0.00103857447939039,26.614656330053,0.918984489279767,1.08146615562147,1.23517612677906,1.01672857134866,0.747644656971038,1.16611349241204,1.27979514135513,1.31750826847797,1.34798186797104,1.2925357851583,1.32391091485259,1.14598155291625,0.978138980570965,0.795614215823314,0.752551004029983,0.635746276838604,0.530972989110127,0.433149510483689,"Deg"
"Q9VMB5","CG13766",0.00101884119241086,11.3388161917523,"interval",0.00119780471253243,0.000839877672289283,25.2506840774069,1.03873290381521,0.907632505123104,0.92177791630864,1.13650340986173,0.995353264891317,1.28892440486328,1.35178460975839,1.43067289295609,1.13458601656138,1.23143501948617,1.2740221092503,1.08815930389772,0.986572872784848,0.806181783457934,0.727959358499901,0.659405711310085,0.607704217533286,0.412591699640614,"Deg"
"Q6NN85","ssh",0.00101812929109567,11.3467445739628,"interval",0.00106330102693471,0.000972957555256636,33.6819810261661,1.30460480472752,1.18136225582341,1.03369445546097,0.806008412262019,0.674330071726086,1.35171274557613,1.34624687474933,1.3497737658727,1.29979955710781,1.26330485988381,1.15465094645025,1.07072887537083,0.957653852597106,0.818759333897199,0.739246915865541,0.649753419940637,0.532809059643721,0.465559793044929,"Deg"
"Q24134","TH1",0.00101777877979023,11.3506522622857,"interval",0.00105437340549352,0.000981184154086947,29.2386124395184,0.918248503477725,0.886773118323948,1.06967453086106,1.09564397188407,1.0296598754532,1.35383872532592,1.30326918615188,1.38475706411178,1.26069645951077,1.21097242644398,1.18877273831981,1.08007800200761,0.898054226194261,0.829669434158153,0.789476724081352,0.636983769944024,0.5676950535213,0.495736190229147,"Deg"
